exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
13,48,1,0,0,1,1,0,0,13,0,6.2634,511,2,0,1,0,0,0,0,0,169
14,49,1,0,0,1,1,0,0,13,0,6.29157,511,3,0,0,1,0,0,0,0,196
15,47,1,0,0,1,1,0,0,13,0,6.13123,511,4,0,0,0,1,0,0,0,225
16,30,1,0,0,1,1,0,0,13,0,6.74524,511,5,0,0,0,0,1,0,0,256
17,49,1,0,0,0,0,0,0,13,0,6.95655,511,6,0,0,0,0,0,1,0,289
18,47,1,0,0,0,0,0,0,13,0,6.84055,511,7,0,0,0,0,0,0,1,324
4,50,1,1,1,0,1,0,0,10,0,6.16331,512,1,1,0,0,0,0,0,0,16
5,49,1,1,1,0,1,0,0,10,0,6.39693,512,2,0,1,0,0,0,0,0,25
6,47,1,1,1,0,1,0,0,10,0,6.71538,512,3,0,0,1,0,0,0,0,36
7,47,1,1,1,0,1,0,0,10,0,6.58617,512,4,0,0,0,1,0,0,0,49
8,47,1,1,1,0,1,0,1,10,0,6.81344,512,5,0,0,0,0,1,0,0,64
9,46,1,1,1,0,1,0,1,10,0,6.90776,512,6,0,0,0,0,0,1,0,81
10,48,1,1,1,0,1,0,1,10,0,7.00307,512,7,0,0,0,0,0,0,1,100
35,50,1,0,0,0,1,0,0,5,0,6.03787,513,1,1,0,0,0,0,0,0,1225
36,50,1,0,0,0,1,0,0,5,0,6.1717,513,2,0,1,0,0,0,0,0,1296
37,50,1,0,0,0,1,0,0,5,0,6.13123,513,3,0,0,1,0,0,0,0,1369
38,50,1,0,0,0,1,0,0,5,0,6.18826,513,4,0,0,0,1,0,0,0,1444
39,50,1,0,0,0,1,0,0,5,0,5.76519,513,5,0,0,0,0,1,0,0,1521
40,48,1,0,0,0,1,0,0,5,0,5.98896,513,6,0,0,0,0,0,1,0,1600
41,50,1,0,0,0,1,0,0,5,0,5.99146,513,7,0,0,0,0,0,0,1,1681
18,39,0,0,0,1,1,0,1,14,0,6.90575,514,1,1,0,0,0,0,0,0,324
19,37,0,0,0,1,1,0,1,14,0,6.90575,514,2,0,1,0,0,0,0,0,361
20,44,0,0,0,1,1,0,1,14,0,6.95655,514,3,0,0,1,0,0,0,0,400
21,42,0,0,0,1,1,0,1,14,0,7.09008,514,4,0,0,0,1,0,0,0,441
22,42,0,0,0,1,1,0,1,14,0,7.04752,514,5,0,0,0,0,1,0,0,484
23,41,0,0,0,1,1,0,1,14,0,7.1309,514,6,0,0,0,0,0,1,0,529
24,36,0,0,0,1,1,0,1,14,0,7.34666,514,7,0,0,0,0,0,0,1,576
4,50,1,0,1,1,0,1,0,12,1,5.50126,515,1,1,0,0,0,0,0,0,16
5,52,1,0,1,1,0,1,0,12,1,5.50126,515,2,0,1,0,0,0,0,0,25
6,51,1,0,1,1,0,1,0,12,1,5.65249,515,3,0,0,1,0,0,0,0,36
7,50,1,0,1,1,0,1,0,12,1,5.82305,515,4,0,0,0,1,0,0,0,49
8,50,1,0,1,1,0,1,0,12,1,5.8999,515,5,0,0,0,0,1,0,0,64
9,50,1,0,1,1,0,1,0,12,1,6.05209,515,6,0,0,0,0,0,1,0,81
10,49,1,0,1,1,0,1,0,12,1,6.14204,515,7,0,0,0,0,0,0,1,100
25,50,1,1,0,1,1,0,0,14,0,6.77992,516,1,1,0,0,0,0,0,0,625
26,47,1,1,0,1,1,0,0,14,0,6.90575,516,2,0,1,0,0,0,0,0,676
27,48,1,1,0,1,1,0,0,14,0,6.98472,516,3,0,0,1,0,0,0,0,729
28,47,1,1,0,1,1,0,0,14,0,7.08841,516,4,0,0,0,1,0,0,0,784
29,46,1,1,0,1,1,0,1,14,0,6.86171,516,5,0,0,0,0,1,0,0,841
30,48,1,1,0,1,1,0,1,14,0,6.97635,516,6,0,0,0,0,0,1,0,900
31,49,1,1,0,1,1,0,1,14,0,6.98101,516,7,0,0,0,0,0,0,1,961
7,50,1,0,1,0,1,0,0,13,0,5.59842,517,1,1,0,0,0,0,0,0,49
8,46,1,0,1,0,1,0,0,13,0,5.59842,517,2,0,1,0,0,0,0,0,64
9,50,1,0,1,0,1,0,0,13,0,5.7462,517,3,0,0,1,0,0,0,0,81
10,49,1,0,1,0,1,0,0,13,0,5.96615,517,4,0,0,0,1,0,0,0,100
11,50,1,0,1,0,1,0,0,13,0,6.1203,517,5,0,0,0,0,1,0,0,121
12,48,1,0,1,0,1,0,0,13,0,6.21461,517,6,0,0,0,0,0,1,0,144
13,48,1,0,1,0,1,0,0,13,0,6.34564,517,7,0,0,0,0,0,0,1,169
14,49,0,1,1,0,1,0,0,11,0,5.93225,518,1,1,0,0,0,0,0,0,196
15,50,0,1,1,0,1,0,0,11,0,5.97126,518,2,0,1,0,0,0,0,0,225
16,50,0,1,1,0,1,0,0,11,0,6.11368,518,3,0,0,1,0,0,0,0,256
17,51,1,1,1,0,1,0,0,11,0,6.25767,518,4,0,0,0,1,0,0,0,289
18,51,1,0,1,0,1,0,0,11,0,6.36303,518,5,0,0,0,0,1,0,0,324
19,51,1,0,1,0,1,0,0,11,0,6.40523,518,6,0,0,0,0,0,1,0,361
20,51,1,0,1,0,1,0,0,11,0,6.47697,518,7,0,0,0,0,0,0,1,400
3,49,1,0,0,1,0,0,1,12,1,5.78383,519,1,1,0,0,0,0,0,0,9
4,50,1,0,0,1,0,0,1,12,1,5.99146,519,2,0,1,0,0,0,0,0,16
5,52,1,0,0,1,0,0,1,12,1,5.89715,519,3,0,0,1,0,0,0,0,25
6,51,1,0,0,1,0,0,1,12,1,5.83188,519,4,0,0,0,1,0,0,0,36
7,49,1,0,0,1,0,0,1,12,1,6.05209,519,5,0,0,0,0,1,0,0,49
8,51,1,0,0,1,0,0,1,12,1,6.2634,519,6,0,0,0,0,0,1,0,64
9,49,1,0,0,1,0,0,1,12,1,6.43455,519,7,0,0,0,0,0,0,1,81
26,46,1,1,0,1,1,0,1,12,0,6.37502,520,1,1,0,0,0,0,0,0,676
27,49,1,1,0,1,1,0,1,12,0,6.56948,520,2,0,1,0,0,0,0,0,729
28,50,1,1,0,1,1,0,1,12,0,6.53669,520,3,0,0,1,0,0,0,0,784
29,50,1,0,0,1,1,0,1,12,0,6.64249,520,4,0,0,0,1,0,0,0,841
30,21,1,0,0,1,1,0,0,12,0,6.22654,520,5,0,0,0,0,1,0,0,900
31,50,1,0,0,1,1,0,0,12,0,6.37502,520,6,0,0,0,0,0,1,0,961
32,52,1,1,0,1,1,0,1,12,0,6.89366,520,7,0,0,0,0,0,0,1,1024
17,51,0,0,0,0,0,0,1,16,0,6.62007,521,1,1,0,0,0,0,0,0,289
18,52,0,0,0,0,0,0,0,16,0,6.80239,521,2,0,1,0,0,0,0,0,324
19,50,0,0,0,0,0,0,0,16,0,6.85646,521,3,0,0,1,0,0,0,0,361
20,49,0,0,0,0,0,0,0,16,0,6.98008,521,4,0,0,0,1,0,0,0,400
21,50,0,0,0,0,0,0,0,16,0,7.04316,521,5,0,0,0,0,1,0,0,441
22,50,0,0,0,0,0,0,0,16,0,6.86693,521,6,0,0,0,0,0,1,0,484
23,50,0,0,0,0,0,0,0,16,0,7.18917,521,7,0,0,0,0,0,0,1,529
2,51,1,1,0,0,1,0,0,9,0,5.76832,522,1,1,0,0,0,0,0,0,4
3,49,1,1,0,0,1,0,0,9,0,5.82895,522,2,0,1,0,0,0,0,0,9
4,52,1,1,0,0,1,0,1,9,0,5.76832,522,3,0,0,1,0,0,0,0,16
5,49,1,1,0,0,1,0,1,9,0,6.59851,522,4,0,0,0,1,0,0,0,25
6,49,1,1,0,0,1,0,1,9,0,6.6796,522,5,0,0,0,0,1,0,0,36
7,35,1,1,0,0,1,0,1,9,0,7.09008,522,6,0,0,0,0,0,1,0,49
8,44,1,1,0,0,1,0,1,9,0,6.85751,522,7,0,0,0,0,0,0,1,64
3,39,1,1,1,0,1,0,1,10,0,6.18208,523,1,1,0,0,0,0,0,0,9
4,48,1,1,1,0,1,0,1,10,0,6.2634,523,2,0,1,0,0,0,0,0,16
5,50,1,1,1,0,1,0,1,10,0,6.39359,523,3,0,0,1,0,0,0,0,25
6,49,1,1,1,0,1,0,1,10,0,6.44095,523,4,0,0,0,1,0,0,0,36
7,50,1,1,1,0,1,0,1,10,0,6.51471,523,5,0,0,0,0,1,0,0,49
8,49,1,1,1,0,1,0,1,10,0,6.66441,523,6,0,0,0,0,0,1,0,64
9,47,1,1,1,0,1,0,1,10,0,6.75344,523,7,0,0,0,0,0,0,1,81
5,45,0,0,1,0,1,0,0,16,0,6.21461,524,1,1,0,0,0,0,0,0,25
6,45,0,0,1,0,1,0,0,16,0,6.39693,524,2,0,1,0,0,0,0,0,36
7,49,0,0,1,0,1,0,0,16,0,6.39693,524,3,0,0,1,0,0,0,0,49
8,49,0,0,1,0,1,0,0,16,0,6.56526,524,4,0,0,0,1,0,0,0,64
9,49,0,0,1,0,1,0,0,16,0,6.70073,524,5,0,0,0,0,1,0,0,81
10,51,0,0,1,0,1,0,0,16,0,6.52209,524,6,0,0,0,0,0,1,0,100
11,50,0,0,1,0,1,0,0,16,0,6.55678,524,7,0,0,0,0,0,0,1,121
11,49,0,0,1,1,1,0,1,12,1,6.24611,525,1,1,0,0,0,0,0,0,121
12,49,0,0,1,1,1,0,1,12,1,6.3315,525,2,0,1,0,0,0,0,0,144
13,49,0,0,1,1,0,0,1,12,1,6.40853,525,3,0,0,1,0,0,0,0,169
14,49,0,0,1,1,0,0,1,12,1,6.48158,525,4,0,0,0,1,0,0,0,196
15,43,0,0,1,1,0,0,1,12,1,6.55962,525,5,0,0,0,0,1,0,0,225
16,46,0,0,1,1,0,0,1,12,1,6.67834,525,6,0,0,0,0,0,1,0,256
17,44,0,0,1,1,0,0,1,12,1,6.82437,525,7,0,0,0,0,0,0,1,289
1,35,1,1,0,1,0,0,0,14,0,5.70378,526,1,1,0,0,0,0,0,0,1
2,49,1,1,0,1,0,0,0,14,0,5.92693,526,2,0,1,0,0,0,0,0,4
3,47,1,1,0,1,0,0,0,14,0,6.10925,526,3,0,0,1,0,0,0,0,9
4,48,0,1,0,1,0,0,0,14,0,6.04025,526,4,0,0,0,1,0,0,0,16
5,52,0,1,0,1,0,0,0,14,0,6.35957,526,5,0,0,0,0,1,0,0,25
6,49,0,1,0,1,0,0,0,14,0,6.50429,526,6,0,0,0,0,0,1,0,36
7,49,0,1,0,1,0,0,0,14,0,6.57786,526,7,0,0,0,0,0,0,1,49
5,50,0,0,0,1,1,0,0,16,1,6.23441,527,1,1,0,0,0,0,0,0,25
6,50,0,0,0,1,1,0,0,16,1,6.39693,527,2,0,1,0,0,0,0,0,36
7,50,0,0,0,1,1,0,0,16,1,6.50728,527,3,0,0,1,0,0,0,0,49
8,50,0,0,0,1,1,0,0,16,1,6.65286,527,4,0,0,0,1,0,0,0,64
9,49,0,0,0,1,1,0,0,16,1,6.74524,527,5,0,0,0,0,1,0,0,81
10,49,0,0,0,1,1,0,0,16,1,7.1309,527,6,0,0,0,0,0,1,0,100
11,50,0,0,0,1,1,0,0,16,1,7.24423,527,7,0,0,0,0,0,0,1,121
4,40,0,0,1,0,1,0,0,17,0,6.09807,528,1,1,0,0,0,0,0,0,16
5,32,0,0,1,0,1,0,0,17,0,6.2691,528,2,0,1,0,0,0,0,0,25
6,37,0,0,1,0,1,0,0,17,0,6.34036,528,3,0,0,1,0,0,0,0,36
7,35,0,0,1,0,1,0,0,17,0,6.48768,528,4,0,0,0,1,0,0,0,49
8,37,0,0,1,0,1,0,0,17,0,6.57786,528,5,0,0,0,0,1,0,0,64
9,35,0,0,1,0,1,0,0,17,0,6.62007,528,6,0,0,0,0,0,1,0,81
10,37,0,0,1,0,1,0,0,17,0,6.85646,528,7,0,0,0,0,0,0,1,100
33,44,0,0,0,1,1,0,0,12,0,6.90575,529,1,1,0,0,0,0,0,0,1089
34,47,0,0,0,1,1,0,0,12,0,6.90575,529,2,0,1,0,0,0,0,0,1156
35,47,0,0,0,1,1,0,0,12,0,7.06048,529,3,0,0,1,0,0,0,0,1225
36,47,0,0,0,1,1,0,1,12,0,7.09589,529,4,0,0,0,1,0,0,0,1296
37,45,0,0,0,1,1,0,1,12,0,6.93342,529,5,0,0,0,0,1,0,0,1369
38,47,0,0,0,1,1,0,0,12,0,7.46737,529,6,0,0,0,0,0,1,0,1444
39,50,0,0,0,1,1,0,0,12,0,7.37776,529,7,0,0,0,0,0,0,1,1521
8,50,0,1,0,1,1,0,0,17,0,6.90575,530,1,1,0,0,0,0,0,0,64
9,48,0,1,0,1,1,0,0,17,0,6.90575,530,2,0,1,0,0,0,0,0,81
10,47,0,1,0,1,1,0,0,17,0,7.1293,530,3,0,0,1,0,0,0,0,100
11,44,0,1,0,1,1,0,0,17,0,7.17012,530,4,0,0,0,1,0,0,0,121
12,46,0,1,0,1,1,0,0,17,0,7.27031,530,5,0,0,0,0,1,0,0,144
13,47,0,1,0,1,1,0,0,17,0,7.45991,530,6,0,0,0,0,0,1,0,169
14,46,0,1,0,1,1,0,0,17,0,7.45703,530,7,0,0,0,0,0,0,1,196
2,49,0,0,0,1,1,0,0,16,0,6.57647,531,1,1,0,0,0,0,0,0,4
3,49,0,0,0,1,1,0,0,16,0,6.77422,531,2,0,1,0,0,0,0,0,9
4,50,0,0,0,1,1,0,0,16,0,6.88244,531,3,0,0,1,0,0,0,0,16
5,49,0,0,0,1,1,0,0,16,0,7.09008,531,4,0,0,0,1,0,0,0,25
6,48,0,0,0,1,1,0,0,16,0,7.20786,531,5,0,0,0,0,1,0,0,36
7,48,0,0,0,1,1,0,0,16,0,7.49554,531,6,0,0,0,0,0,1,0,49
8,46,0,0,0,1,1,0,0,16,0,7.6009,531,7,0,0,0,0,0,0,1,64
5,29,1,0,1,0,1,0,0,12,0,5.73657,532,1,1,0,0,0,0,0,0,25
6,49,1,0,1,0,1,0,0,12,0,5.96615,532,2,0,1,0,0,0,0,0,36
7,51,1,0,1,0,1,0,0,12,0,6.07535,532,3,0,0,1,0,0,0,0,49
8,49,1,0,1,0,1,0,0,12,0,6.15698,532,4,0,0,0,1,0,0,0,64
9,50,1,0,1,0,1,0,0,12,0,6.2634,532,5,0,0,0,0,1,0,0,81
10,46,1,0,1,0,1,0,0,12,0,6.34739,532,6,0,0,0,0,0,1,0,100
11,49,1,0,1,0,1,0,0,12,0,6.44572,532,7,0,0,0,0,0,0,1,121
32,50,0,0,0,0,1,0,0,13,0,6.29157,533,1,1,0,0,0,0,0,0,1024
33,50,0,0,0,0,1,0,0,13,0,6.39526,533,2,0,1,0,0,0,0,0,1089
34,48,0,0,0,0,1,0,0,13,0,6.39693,533,3,0,0,1,0,0,0,0,1156
35,48,0,0,0,0,1,0,0,13,0,6.39693,533,4,0,0,0,1,0,0,0,1225
36,49,0,0,0,0,1,0,0,13,0,6.49072,533,5,0,0,0,0,1,0,0,1296
37,48,0,0,0,0,1,0,0,13,0,6.5903,533,6,0,0,0,0,0,1,0,1369
38,49,0,0,0,0,1,0,0,13,0,6.6174,533,7,0,0,0,0,0,0,1,1444
5,51,0,1,1,0,1,0,0,12,0,5.8861,534,1,1,0,0,0,0,0,0,25
6,48,0,1,1,0,1,0,0,12,0,5.98394,534,2,0,1,0,0,0,0,0,36
7,51,1,1,1,0,1,0,0,12,0,5.98394,534,3,0,0,1,0,0,0,0,49
8,51,1,1,1,0,1,0,0,12,0,6.19848,534,4,0,0,0,1,0,0,0,64
9,51,1,1,1,0,1,0,0,12,0,5.78996,534,5,0,0,0,0,1,0,0,81
10,50,1,1,1,0,1,0,0,12,0,6.01127,534,6,0,0,0,0,0,1,0,100
11,51,1,1,1,0,1,0,0,12,0,6.11147,534,7,0,0,0,0,0,0,1,121
9,51,1,0,1,0,1,0,0,12,0,5.57973,535,1,1,0,0,0,0,0,0,81
10,50,1,0,1,0,1,0,0,12,0,5.66988,535,2,0,1,0,0,0,0,0,100
11,51,1,0,1,0,1,0,0,12,0,5.70378,535,3,0,0,1,0,0,0,0,121
12,50,1,0,1,0,1,0,0,12,0,5.82895,535,4,0,0,0,1,0,0,0,144
13,49,1,0,1,0,1,0,0,12,0,5.99146,535,5,0,0,0,0,1,0,0,169
14,51,1,0,1,0,1,0,0,12,0,6.07535,535,6,0,0,0,0,0,1,0,196
15,50,1,0,1,0,1,0,0,12,0,6.14204,535,7,0,0,0,0,0,0,1,225
7,51,0,0,0,1,0,0,0,17,0,6.69456,536,1,1,0,0,0,0,0,0,49
8,51,0,0,0,1,0,0,0,17,0,6.72743,536,2,0,1,0,0,0,0,0,64
9,49,0,0,0,1,0,0,0,17,0,6.8533,536,3,0,0,1,0,0,0,0,81
10,50,0,0,0,1,0,0,0,17,0,6.89669,536,4,0,0,0,1,0,0,0,100
11,50,0,0,0,1,1,0,0,17,0,7.1309,536,5,0,0,0,0,1,0,0,121
12,51,0,0,0,1,1,0,0,17,0,6.96508,536,6,0,0,0,0,0,1,0,144
13,49,0,0,0,1,1,0,0,17,0,7.15462,536,7,0,0,0,0,0,0,1,169
7,48,0,0,0,1,1,0,0,16,0,6.03787,537,1,1,0,0,0,0,0,0,49
8,50,0,0,0,1,1,0,0,16,0,6.55108,537,2,0,1,0,0,0,0,0,64
9,50,0,0,0,1,1,0,0,16,0,6.65673,537,3,0,0,1,0,0,0,0,81
10,50,0,0,0,1,1,0,0,16,0,6.85646,537,4,0,0,0,1,0,0,0,100
11,50,0,0,0,1,1,0,0,16,0,7.09008,537,5,0,0,0,0,1,0,0,121
12,49,0,0,1,1,1,0,0,16,0,6.74406,537,6,0,0,0,0,0,1,0,144
13,49,0,0,1,1,1,0,0,16,0,6.99485,537,7,0,0,0,0,0,0,1,169
10,48,0,1,0,1,1,0,0,16,0,6.62007,538,1,1,0,0,0,0,0,0,100
11,51,0,1,0,1,1,0,0,16,0,6.77422,538,2,0,1,0,0,0,0,0,121
12,50,0,1,0,1,1,0,0,16,0,6.77422,538,3,0,0,1,0,0,0,0,144
13,47,0,1,0,1,1,0,0,16,0,6.90776,538,4,0,0,0,1,0,0,0,169
14,51,0,1,0,1,1,0,0,16,0,7.01481,538,5,0,0,0,0,1,0,0,196
15,50,0,1,0,1,1,0,0,16,0,7.06219,538,6,0,0,0,0,0,1,0,225
16,51,0,1,0,1,1,0,0,16,0,7.15851,538,7,0,0,0,0,0,0,1,256
3,50,0,0,0,1,1,0,0,17,0,6.34564,539,1,1,0,0,0,0,0,0,9
4,49,0,0,0,1,1,0,0,17,0,6.44413,539,2,0,1,0,0,0,0,0,16
5,50,0,0,0,1,1,0,0,17,0,6.62007,539,3,0,0,1,0,0,0,0,25
6,49,0,0,0,1,1,0,0,17,0,6.95655,539,4,0,0,0,1,0,0,0,36
7,48,0,0,0,1,1,0,0,17,0,7.31122,539,5,0,0,0,0,1,0,0,49
8,50,0,0,0,1,1,0,0,17,0,7.38833,539,6,0,0,0,0,0,1,0,64
9,48,0,0,0,1,1,0,0,17,0,7.6009,539,7,0,0,0,0,0,0,1,81
25,47,0,1,0,1,1,0,0,16,0,6.90575,540,1,1,0,0,0,0,0,0,625
26,47,0,1,0,1,1,0,0,16,0,6.90575,540,2,0,1,0,0,0,0,0,676
27,47,0,1,0,1,1,0,0,16,0,7.55799,540,3,0,0,1,0,0,0,0,729
28,46,0,1,0,1,1,0,0,16,0,7.6009,540,4,0,0,0,1,0,0,0,784
29,45,0,1,0,1,1,0,0,16,0,7.6009,540,5,0,0,0,0,1,0,0,841
30,45,0,1,0,1,1,0,0,16,0,7.6009,540,6,0,0,0,0,0,1,0,900
31,45,0,1,0,1,1,0,0,16,0,7.80588,540,7,0,0,0,0,0,0,1,961
8,50,0,0,0,1,1,0,1,14,0,6.55536,541,1,1,0,0,0,0,0,0,64
9,50,0,0,0,1,1,0,1,14,0,6.55108,541,2,0,1,0,0,0,0,0,81
10,50,0,0,0,1,1,0,1,14,0,6.63332,541,3,0,0,1,0,0,0,0,100
11,49,0,0,0,1,1,0,1,14,0,6.59715,541,4,0,0,0,1,0,0,0,121
12,48,0,0,0,1,1,0,1,14,0,6.82437,541,5,0,0,0,0,1,0,0,144
13,48,0,0,0,1,1,0,1,14,0,6.90776,541,6,0,0,0,0,0,1,0,169
14,49,0,0,0,1,1,0,1,14,0,7.09008,541,7,0,0,0,0,0,0,1,196
17,46,0,0,1,1,1,0,0,13,0,6.53959,542,1,1,0,0,0,0,0,0,289
18,47,0,0,1,1,1,0,0,13,0,6.53669,542,2,0,1,0,0,0,0,0,324
19,46,0,0,1,1,1,0,0,13,0,6.69084,542,3,0,0,1,0,0,0,0,361
20,45,0,0,1,1,1,0,0,13,0,6.84375,542,4,0,0,0,1,0,0,0,400
21,47,0,0,1,1,1,0,0,13,0,6.88244,542,5,0,0,0,0,1,0,0,441
22,49,0,0,1,1,1,0,0,13,0,7.04752,542,6,0,0,0,0,0,1,0,484
23,46,0,0,1,1,1,0,0,13,0,7.06048,542,7,0,0,0,0,0,0,1,529
5,51,0,0,0,1,1,0,0,17,0,6.65929,543,1,1,0,0,0,0,0,0,25
6,52,0,0,0,1,1,0,0,17,0,6.69084,543,2,0,1,0,0,0,0,0,36
7,51,0,0,0,1,1,0,0,17,0,6.77422,543,3,0,0,1,0,0,0,0,49
8,51,0,0,0,1,1,0,0,17,0,6.68461,543,4,0,0,0,1,0,0,0,64
9,50,0,0,0,1,1,0,0,17,0,6.90776,543,5,0,0,0,0,1,0,0,81
10,51,0,0,0,1,1,0,0,17,0,6.94986,543,6,0,0,0,0,0,1,0,100
11,51,0,0,0,1,1,0,0,17,0,7.17012,543,7,0,0,0,0,0,0,1,121
4,49,1,0,1,0,1,0,1,14,0,6.55393,544,1,1,0,0,0,0,0,0,16
5,49,1,0,1,0,1,0,1,14,0,6.68461,544,2,0,1,0,0,0,0,0,25
6,49,1,0,1,0,1,0,1,14,0,7.1107,544,3,0,0,1,0,0,0,0,36
7,49,1,0,1,0,1,0,0,14,0,7.17396,544,4,0,0,0,1,0,0,0,49
8,49,1,0,1,0,1,0,1,14,0,7.01481,544,5,0,0,0,0,1,0,0,64
9,49,1,0,1,0,1,0,0,14,0,6.92264,544,6,0,0,0,0,0,1,0,81
10,49,0,0,1,0,1,0,1,14,0,7.19519,544,7,0,0,0,0,0,0,1,100
39,47,0,1,0,1,1,0,0,12,0,6.8977,545,1,1,0,0,0,0,0,0,1521
40,47,0,1,0,1,1,0,0,12,0,6.90575,545,2,0,1,0,0,0,0,0,1600
41,46,0,1,0,1,1,0,0,12,0,7.1309,545,3,0,0,1,0,0,0,0,1681
42,44,0,1,0,1,1,0,0,12,0,7.20786,545,4,0,0,0,1,0,0,0,1764
43,44,0,1,0,1,1,0,0,12,0,7.31322,545,5,0,0,0,0,1,0,0,1849
44,41,0,1,0,1,1,0,0,12,0,7.09008,545,6,0,0,0,0,0,1,0,1936
45,46,1,1,0,1,1,0,0,12,0,7.32647,545,7,0,0,0,0,0,0,1,2025
11,49,1,0,0,1,1,0,1,12,0,6.63988,546,1,1,0,0,0,0,0,0,121
12,49,1,0,0,1,1,0,1,12,0,6.72143,546,2,0,1,0,0,0,0,0,144
13,41,1,1,0,1,1,0,0,12,0,6.78897,546,3,0,0,1,0,0,0,0,169
14,47,1,0,0,1,1,0,1,12,0,6.9256,546,4,0,0,0,1,0,0,0,196
15,28,1,0,0,1,1,0,1,12,0,6.95655,546,5,0,0,0,0,1,0,0,225
16,46,1,0,0,1,1,0,1,12,0,7.00307,546,6,0,0,0,0,0,1,0,256
17,48,1,0,0,1,1,0,1,12,0,7.09257,546,7,0,0,0,0,0,0,1,289
7,49,1,0,0,1,1,0,1,12,0,6.56667,547,1,1,0,0,0,0,0,0,49
8,50,1,0,0,1,1,0,1,12,0,6.77422,547,2,0,1,0,0,0,0,0,64
9,47,1,0,0,1,1,0,1,12,0,6.7334,547,3,0,0,1,0,0,0,0,81
10,43,1,0,0,1,1,0,1,12,0,6.78333,547,4,0,0,0,1,0,0,0,100
11,47,1,0,0,1,1,0,1,12,0,6.77878,547,5,0,0,0,0,1,0,0,121
12,48,1,0,0,1,1,0,1,12,0,6.98472,547,6,0,0,0,0,0,1,0,144
13,48,1,0,0,1,1,0,1,12,0,7.02997,547,7,0,0,0,0,0,0,1,169
8,47,0,0,0,1,1,0,0,16,1,6.85646,548,1,1,0,0,0,0,0,0,64
9,49,0,0,0,1,1,0,0,16,1,6.74524,548,2,0,1,0,0,0,0,0,81
10,49,0,0,0,1,1,0,0,16,1,6.85646,548,3,0,0,1,0,0,0,0,100
11,49,0,0,0,1,1,0,0,16,1,6.90776,548,4,0,0,0,1,0,0,0,121
12,49,0,0,0,1,1,0,0,16,1,7.1309,548,5,0,0,0,0,1,0,0,144
13,47,0,0,0,1,1,0,0,16,1,6.68461,548,6,0,0,0,0,0,1,0,169
14,46,0,0,0,1,1,0,0,16,1,6.72503,548,7,0,0,0,0,0,0,1,196
6,50,1,0,0,1,0,0,0,12,0,5.70378,549,1,1,0,0,0,0,0,0,36
7,50,1,0,0,1,0,0,0,12,0,5.99146,549,2,0,1,0,0,0,0,0,49
8,51,1,0,0,1,1,0,0,12,0,5.99146,549,3,0,0,1,0,0,0,0,64
9,50,1,0,0,1,1,0,0,12,0,5.99146,549,4,0,0,0,1,0,0,0,81
10,51,1,0,0,1,1,0,0,12,0,5.99146,549,5,0,0,0,0,1,0,0,100
11,51,1,0,0,1,1,0,0,12,0,6.39693,549,6,0,0,0,0,0,1,0,121
12,51,1,0,0,1,1,0,0,12,0,6.02102,549,7,0,0,0,0,0,0,1,144
8,48,1,0,0,1,1,0,1,14,0,6.81124,550,1,1,0,0,0,0,0,0,64
9,50,1,0,0,1,1,0,1,14,0,6.74993,550,2,0,1,0,0,0,0,0,81
10,47,1,0,0,1,1,0,1,14,0,6.80239,550,3,0,0,1,0,0,0,0,100
11,49,1,0,0,1,1,0,1,14,0,6.88551,550,4,0,0,0,1,0,0,0,121
12,48,1,0,0,1,1,0,1,14,0,6.98379,550,5,0,0,0,0,1,0,0,144
13,47,1,0,0,1,1,0,1,14,0,7.08171,550,6,0,0,0,0,0,1,0,169
14,47,1,0,0,1,1,0,1,14,0,7.18159,550,7,0,0,0,0,0,0,1,196
3,39,0,0,0,1,0,1,1,16,0,6.04025,551,1,1,0,0,0,0,0,0,9
4,35,0,0,0,1,0,1,1,16,0,5.8693,551,2,0,1,0,0,0,0,0,16
5,37,0,0,0,1,0,1,1,16,0,6.21461,551,3,0,0,1,0,0,0,0,25
6,38,0,0,0,1,0,1,1,16,0,6.43775,551,4,0,0,0,1,0,0,0,36
7,39,0,0,0,1,0,1,1,16,0,6.1717,551,5,0,0,0,0,1,0,0,49
8,39,0,0,0,1,0,1,1,16,0,6.55108,551,6,0,0,0,0,0,1,0,64
9,37,0,0,0,1,0,1,1,16,0,6.55108,551,7,0,0,0,0,0,0,1,81
6,38,0,0,0,0,1,0,1,17,0,6.35437,552,1,1,0,0,0,0,0,0,36
7,37,0,0,0,0,1,0,1,17,0,6.52209,552,2,0,1,0,0,0,0,0,49
8,39,0,0,0,0,1,0,1,17,0,6.52649,552,3,0,0,1,0,0,0,0,64
9,35,0,0,0,0,1,0,1,17,0,6.67203,552,4,0,0,0,1,0,0,0,81
10,36,0,0,0,0,1,0,1,17,0,6.62007,552,5,0,0,0,0,1,0,0,100
11,39,0,1,0,0,1,0,0,17,0,6.80239,552,6,0,0,0,0,0,1,0,121
12,49,0,0,0,0,1,0,1,17,0,6.76849,552,7,0,0,0,0,0,0,1,144
1,51,0,0,0,0,0,1,0,16,0,5.9135,553,1,1,0,0,0,0,0,0,1
2,40,0,0,0,0,0,1,0,16,0,5.8861,553,2,0,1,0,0,0,0,0,4
