"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1998","1998",0.85718,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1999","1999",0.86014,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2000","2000",0.83524,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2001","2001",0.84685,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2002","2002",0.8226,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2003","2003",0.83063,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2004","2004",0.83689,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2005","2005",0.83784,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2006","2006",0.83309,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2007","2007",0.83577,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2008","2008",0.83699,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2009","2009",0.84148,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2010","2010",0.84977,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2011","2011",0.87155,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2012","2012",0.87564,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2013","2013",0.87929,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2014","2014",0.88802,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2015","2015",0.89461,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2016","2016",0.90459,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1990","1990",0.90342,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1991","1991",0.90532,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1992","1992",0.90685,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1993","1993",0.90676,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1994","1994",0.90981,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1995","1995",0.91287,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1996","1996",0.91642,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1997","1997",0.925,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1998","1998",0.92108,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","1999","1999",0.92486,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2000","2000",0.92727,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2001","2001",0.92985,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2002","2002",0.93151,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2003","2003",0.9326,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2004","2004",0.93849,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2005","2005",0.93479,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2006","2006",0.93815,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2007","2007",0.94489,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2008","2008",0.94526,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2009","2009",0.94754,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2010","2010",0.95126,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2011","2011",0.9593,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2012","2012",0.95758,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2013","2013",0.95995,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2014","2014",0.96321,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2015","2015",0.96589,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2016","2016",0.96903,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1990","1990",0.98467,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1991","1991",0.9855,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1992","1992",0.98649,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1993","1993",0.98746,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1994","1994",0.9884,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1995","1995",0.98931,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1996","1996",0.99015,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1997","1997",0.99094,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1998","1998",0.99162,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","1999","1999",0.99235,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2000","2000",0.98963,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2001","2001",0.99003,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2002","2002",0.99041,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2003","2003",0.99082,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2004","2004",0.9912,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2005","2005",0.99184,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2006","2006",0.99214,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2007","2007",0.99194,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2008","2008",0.99209,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2009","2009",0.99503,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2010","2010",0.99586,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2011","2011",0.99689,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2012","2012",0.99747,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2013","2013",0.99798,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2014","2014",0.99829,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2015","2015",0.99866,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2016","2016",0.99907,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1990","1990",0.95657,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1991","1991",0.95866,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1992","1992",0.96056,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1993","1993",0.96215,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1994","1994",0.96401,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1995","1995",0.96577,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1996","1996",0.96783,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1997","1997",0.98504,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1998","1998",0.98596,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","1999","1999",0.98728,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","2000","2000",0.99209,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","2001","2001",0.9883,,
